"gold-link,""gold-link href"",""result-id"",""source"",""reporter"",""reporter 2"",""duration""";;;;;
"Washington, DC / Serial Snipers / Investigation,""https://tvnews.vanderbilt.edu/broadcasts/718875"",""#718875"",""CNN Evening News for 2003-01-05"",""Cooper, Anderson"",""Reporter(s):"",""00:00:30""";;;;;
"Miami, Florida / Police on Trial,""https://tvnews.vanderbilt.edu/broadcasts/718829"",""#718829"",""ABC Evening News for 2003-01-06"",""Jennings, Peter";" Kofman, Jeffrey"",""Reporter(s):"",""00:02:00""";;;;
"Washington, DC / Serial Sniper / Malvo,""https://tvnews.vanderbilt.edu/broadcasts/719552"",""#719552"",""NBC Evening News for 2003-01-14"",""Brokaw, Tom";" Williams, Pete"",""Reporter(s):"",""00:02:00""";;;;
"Washington, DC / Serial Sniper / Malvo,""https://tvnews.vanderbilt.edu/broadcasts/719573"",""#719573"",""CBS Evening News for 2003-01-14"",""Roberts, John";" Chen, Joie"",""Reporter(s):"",""00:01:50""";;;;
"National Briefing,""https://tvnews.vanderbilt.edu/broadcasts/719594"",""#719594"",""ABC Evening News for 2003-01-14"",""Jennings, Peter"",""Reporter(s):"",""00:01:00""";;;;;
"Washington, DC / Sniper Shootings / Malvo Trial,""https://tvnews.vanderbilt.edu/broadcasts/719606"",""#719606"",""CNN Evening News for 2003-01-14"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:04:00""";;;;
"National Briefing,""https://tvnews.vanderbilt.edu/broadcasts/719630"",""#719630"",""ABC Evening News for 2003-01-15"",""Jennings, Peter"",""Reporter(s):"",""00:01:00""";;;;;
"Washington. DC / Sniper Shootings / Malvo Trial,""https://tvnews.vanderbilt.edu/broadcasts/719644"",""#719644"",""CNN Evening News for 2003-01-15"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:02:50""";;;;
"Washington, DC / Sniper Shootings / Moose's Story,""https://tvnews.vanderbilt.edu/broadcasts/720431"",""#720431"",""NBC Evening News for 2003-01-25"",""Seigenthaler, John"",""Reporter(s):"",""00:00:20""";;;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/722534"",""#722534"",""CNN Evening News for 2003-02-25"",""Brown, Aaron"",""Reporter(s):"",""00:01:20""";;;;;
"Washington, DC / Sniper Shootings / Malvo,""https://tvnews.vanderbilt.edu/broadcasts/727259"",""#727259"",""CNN Evening News for 2003-04-28"",""Cooper, Anderson";" Meserve, Jeanne"",""Reporter(s):"",""00:02:30""";;;;
"Washington, DC / Sniper Shootings / Malvo Case / Spence Interview,""https://tvnews.vanderbilt.edu/broadcasts/727815"",""#727815"",""CNN Evening News for 2003-05-06"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:08:30""";;;;
"Washington, DC / Sniper Shootings / Malvo,""https://tvnews.vanderbilt.edu/broadcasts/727854"",""#727854"",""CBS Evening News for 2003-05-06"",""Rather, Dan"",""Reporter(s):"",""00:00:20""";;;;;
"Detroit, Michigan / Police Oversight,""https://tvnews.vanderbilt.edu/broadcasts/730713"",""#730713"",""CNN Evening News for 2003-06-12"",""Brown, Aaron";" Flock, Jeff"",""Reporter(s):"",""00:02:40""";;;;
"Iraq / Law & Order,""https://tvnews.vanderbilt.edu/broadcasts/731027"",""#731027"",""ABC Evening News for 2003-06-17"",""Jennings, Peter";" Raddatz, Martha"",""Reporter(s):"",""00:02:00""";;;;
"Washington, DC / Sniper Shootings / Malvo,""https://tvnews.vanderbilt.edu/broadcasts/733941"",""#733941"",""CBS Evening News for 2003-07-24"",""Rather, Dan"",""Reporter(s):"",""00:00:20""";;;;;
"West Virginia / Shootings,""https://tvnews.vanderbilt.edu/broadcasts/735589"",""#735589"",""CBS Evening News for 2003-08-15"",""Rather, Dan"",""Reporter(s):"",""00:00:20""";;;;;
"West Virginia / Shootings,""https://tvnews.vanderbilt.edu/broadcasts/735551"",""#735551"",""ABC Evening News for 2003-08-16"",""Woodruff, Bob";" Tapper, Jake"",""Reporter(s):"",""00:01:40""";;;;
"Headlines Tonight & Tomorrow,""https://tvnews.vanderbilt.edu/broadcasts/735602"",""#735602"",""CNN Evening News for 2003-08-16"",""Koppel, Andrea"",""Reporter(s):"",""00:01:10""";;;;;
"West Virginia / Shootings / Tucker Interview,""https://tvnews.vanderbilt.edu/broadcasts/735604"",""#735604"",""CNN Evening News for 2003-08-16"",""Koppel, Andrea";" Gray, Justin"",""Reporter(s):"",""00:05:00""";;;;
"West Virginia / Shootings,""https://tvnews.vanderbilt.edu/broadcasts/735669"",""#735669"",""CNN Evening News for 2003-08-17"",""Koppel, Andrea";" Harris, Art"",""Reporter(s):"",""00:03:00""";;;;
"West Virginia / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/735776"",""#735776"",""ABC Evening News for 2003-08-17"",""Simpson, Carole";" Kofman, Jeffrey"",""Reporter(s):"",""00:02:10""";;;;
"West Virginia / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/735628"",""#735628"",""ABC Evening News for 2003-08-18"",""Gibson, Charles";" Kofman, Jeffrey"",""Reporter(s):"",""00:02:20""";;;;
"West Virginia / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/735651"",""#735651"",""CNN Evening News for 2003-08-18"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:02:10""";;;;
"West Virginia / Shootings,""https://tvnews.vanderbilt.edu/broadcasts/735708"",""#735708"",""NBC Evening News for 2003-08-18"",""Seigenthaler, John";" Johns, Joe"",""Reporter(s):"",""00:01:50""";;;;
"West Virginia / Shootings,""https://tvnews.vanderbilt.edu/broadcasts/735718"",""#735718"",""CBS Evening News for 2003-08-18"",""Roberts, John";" Assuras, Thalia"",""Reporter(s):"",""00:01:50""";;;;
"West Virginia / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/735762"",""#735762"",""CNN Evening News for 2003-08-19"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:03:00""";;;;
"National News,""https://tvnews.vanderbilt.edu/broadcasts/735823"",""#735823"",""CBS Evening News for 2003-08-19"",""Roberts, John"",""Reporter(s):"",""00:01:00""";;;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/735894"",""#735894"",""CNN Evening News for 2003-08-20"",""Brown, Aaron"",""Reporter(s):"",""00:01:10""";;;;;
"West Virginia / Sniper Shootings / Investigation,""https://tvnews.vanderbilt.edu/broadcasts/735954"",""#735954"",""CNN Evening News for 2003-08-21"",""Kagan, Daryn";" Meserve, Jeanne"",""Reporter(s):"",""00:02:00""";;;;
"West Virginia / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/736030"",""#736030"",""CNN Evening News for 2003-08-22"",""Kagan, Daryn";" Hinojosa, Maria"",""Reporter(s):"",""00:03:30""";;;;
"West Virginia / Sniper Shootings / Brown Interview,""https://tvnews.vanderbilt.edu/broadcasts/736045"",""#736045"",""CNN Evening News for 2003-08-22"",""Kagan, Daryn"",""Reporter(s):"",""00:04:20""";;;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/736942"",""#736942"",""CNN Evening News for 2003-08-30"",""Koppel, Andrea"",""Reporter(s):"",""00:01:00""";;;;;
"Williams Family / Sister's Death,""https://tvnews.vanderbilt.edu/broadcasts/737805"",""#737805"",""NBC Evening News for 2003-09-14"",""Seigenthaler, John";" Cha, Virginia"",""Reporter(s):"",""00:01:30""";;;;
"Rap Sheet / Toobin Interview,""https://tvnews.vanderbilt.edu/broadcasts/737835"",""#737835"",""CNN Evening News for 2003-09-14"",""Lin, Carol"",""Reporter(s):"",""00:03:50""";;;;;
"Washington, DC / Sniper Shootings / Moose Interview,""https://tvnews.vanderbilt.edu/broadcasts/737637"",""#737637"",""CNN Evening News for 2003-09-15"",""Brown, Aaron"",""Reporter(s):"",""00:05:40""";;;;;
"Washington, DC / Sniper Trial,""https://tvnews.vanderbilt.edu/broadcasts/738735"",""#738735"",""CNN Evening News for 2003-10-01"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:02:50""";;;;
"Washington, DC / Sniper Shootings / Hearing,""https://tvnews.vanderbilt.edu/broadcasts/738803"",""#738803"",""CBS Evening News for 2003-10-01"",""Rather, Dan"",""Reporter(s):"",""00:00:20""";;;;;
"Washington, DC / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/739107"",""#739107"",""CBS Evening News for 2003-10-03"",""Rather, Dan";" Andrews, Wyatt"",""Reporter(s):"",""00:02:10""";;;;
"Washington, DC / Sniper Shootings / Malvo Trial,""https://tvnews.vanderbilt.edu/broadcasts/739358"",""#739358"",""CNN Evening News for 2003-10-09"",""Brown, Aaron";" Koch, Kathleen"",""Reporter(s):"",""00:02:40""";;;;
"Washington, DC / Sniper Trial,""https://tvnews.vanderbilt.edu/broadcasts/739712"",""#739712"",""CNN Evening News for 2003-10-14"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:02:00""";;;;
"Washington, DC / Sniper Trial / Muhammad / Motive,""https://tvnews.vanderbilt.edu/broadcasts/739751"",""#739751"",""CNN Evening News for 2003-10-15"",""Cooper, Anderson";" Meserve, Jeanne"",""Reporter(s):"",""00:03:40""";;;;
"Washington, DC / Sniper Case / Muhammad Trial,""https://tvnews.vanderbilt.edu/broadcasts/740035"",""#740035"",""NBC Evening News for 2003-10-19"",""Williams, Brian";" Johns, Joe"",""Reporter(s):"",""00:02:10""";;;;
"Washington, DC / Sniper Trials / Muhammad,""https://tvnews.vanderbilt.edu/broadcasts/740099"",""#740099"",""CBS Evening News for 2003-10-20"",""Rather, Dan";" Assuras, Thalia"",""Reporter(s):"",""00:02:10""";;;;
"Littleton, Colorado / Columbine Murders / Videotape,""https://tvnews.vanderbilt.edu/broadcasts/740221"",""#740221"",""ABC Evening News for 2003-10-22"",""Jennings, Peter";" Harris, Dan"",""Reporter(s):"",""00:02:50""";;;;
"Washington, DC / Sniper Case / Muhammad Trial,""https://tvnews.vanderbilt.edu/broadcasts/740232"",""#740232"",""CNN Evening News for 2003-10-22"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:03:20""";;;;
"Littleton, Colorado / Columbine Murders / Videotape,""https://tvnews.vanderbilt.edu/broadcasts/740235"",""#740235"",""CNN Evening News for 2003-10-22"",""Brown, Aaron";" Cabell, Brian"",""Reporter(s):"",""00:01:50""";;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/740725"",""#740725"",""CNN Evening News for 2003-10-28"",""Brown, Aaron"",""Reporter(s):"",""00:01:10""";;;;;
"Washington, DC / Sniper Shootings / Muhammad Trial,""https://tvnews.vanderbilt.edu/broadcasts/740824"",""#740824"",""CNN Evening News for 2003-10-29"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:02:30""";;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/740865"",""#740865"",""CNN Evening News for 2003-10-30"",""Brown, Aaron"",""Reporter(s):"",""00:01:00""";;;;;
"Washington, DC / Sniper Shootings / Malvo, Muhammad Trials,""https://tvnews.vanderbilt.edu/broadcasts/741562"",""#741562"",""NBC Evening News for 2003-11-09"",""Seigenthaler, John"",""Reporter(s):"",""00:00:30""";;;;;
"Headlines Tonight & Tomorrow,""https://tvnews.vanderbilt.edu/broadcasts/741735"",""#741735"",""CNN Evening News for 2003-11-09"",""Lin, Carol"",""Reporter(s):"",""00:00:40""";;;;;
"Washington, DC / Sniper Trials / Malvo,""https://tvnews.vanderbilt.edu/broadcasts/741746"",""#741746"",""CNN Evening News for 2003-11-09"",""Lin, Carol";" Meserve, Jeanne"",""Reporter(s):"",""00:01:50""";;;;
"Washington, DC / Sniper Shootings / Malvo & Muhammad Trials,""https://tvnews.vanderbilt.edu/broadcasts/741445"",""#741445"",""ABC Evening News for 2003-11-10"",""Jennings, Peter";" Serafin, Barry"",""Reporter(s):"",""00:02:50""";;;;
"Washington, DC / Sniper Shootings / Muhammad Trial,""https://tvnews.vanderbilt.edu/broadcasts/741921"",""#741921"",""ABC Evening News for 2003-11-17"",""Jennings, Peter";" Serafin, Barry"",""Reporter(s):"",""00:02:20""";;;;
"Washington, DC / Sniper Shootings / Muhammad Trial,""https://tvnews.vanderbilt.edu/broadcasts/741940"",""#741940"",""CNN Evening News for 2003-11-17"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:03:10""";;;;
"Washington, DC / Sniper Shootings / Muhammad Trial / Tarver Interview,""https://tvnews.vanderbilt.edu/broadcasts/741954"",""#741954"",""CNN Evening News for 2003-11-17"",""Brown, Aaron"",""Reporter(s):"",""00:03:50""";;;;;
"Washington, DC / Sniper Trials / Muhammad,""https://tvnews.vanderbilt.edu/broadcasts/742044"",""#742044"",""CBS Evening News for 2003-11-17"",""Rather, Dan";" Assuras, Thalia"",""Reporter(s):"",""00:02:20""";;;;
"Jonestown Anniversary,""https://tvnews.vanderbilt.edu/broadcasts/742135"",""#742135"",""NBC Evening News for 2003-11-18"",""Brokaw, Tom"",""Reporter(s):"",""00:00:50""";;;;;
"Washington, DC / Sniper Shootings / Muhammad Trial,""https://tvnews.vanderbilt.edu/broadcasts/742392"",""#742392"",""CNN Evening News for 2003-11-19"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:02:10""";;;;
"Washington, DC, / Sniper Shootings / Muhammad Trial / Sentence,""https://tvnews.vanderbilt.edu/broadcasts/742432"",""#742432"",""ABC Evening News for 2003-11-24"",""Jennings, Peter";" Serafin, Barry"",""Reporter(s):"",""00:01:50""";;;;
"Washington, DC / Sniper Shootings / Muhammad Trial / Sentence / Tarver Interview,""https://tvnews.vanderbilt.edu/broadcasts/742449"",""#742449"",""CNN Evening News for 2003-11-24"",""Lin, Carol";" Meserve, Jeanne"",""Reporter(s):"",""00:08:00""";;;;
"Washington, DC / Sniper Trials / Muhammad Sentence,""https://tvnews.vanderbilt.edu/broadcasts/742554"",""#742554"",""NBC Evening News for 2003-11-24"",""Brokaw, Tom";" Williams, Pete"",""Reporter(s):"",""00:02:30""";;;;
"Ohio / Highway Sniper,""https://tvnews.vanderbilt.edu/broadcasts/742823"",""#742823"",""CNN Evening News for 2003-11-28"",""Lin, Carol";" Cabell, Brian"",""Reporter(s):"",""00:02:40""";;;;
"Inside Story (Highway Sniper),""https://tvnews.vanderbilt.edu/broadcasts/742861"",""#742861"",""CBS Evening News for 2003-11-28"",""Roberts, John";" Bowers, Cynthia"",""Reporter(s):"",""00:02:20""";;;;
"Ohio / Highway Sniper,""https://tvnews.vanderbilt.edu/broadcasts/742882"",""#742882"",""NBC Evening News for 2003-11-28"",""Williams, Brian"",""Reporter(s):"",""00:00:20""";;;;;
"Ohio / Highway Sniper,""https://tvnews.vanderbilt.edu/broadcasts/743007"",""#743007"",""CNN Evening News for 2003-11-29"",""Savidge, Martin";" Osborn, Kris"",""Reporter(s):"",""00:02:00""";;;;
"Columbus. Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/742928"",""#742928"",""ABC Evening News for 2003-11-30"",""Vargas, Elizabeth";" Pinto, Barbara"",""Reporter(s):"",""00:01:50""";;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/743250"",""#743250"",""CNN Evening News for 2003-11-30"",""Savidge, Martin"",""Reporter(s):"",""00:01:00""";;;;;
"Ohio / Highway Sniper,""https://tvnews.vanderbilt.edu/broadcasts/742894"",""#742894"",""CBS Evening News for 2003-12-01"",""Rather, Dan"",""Reporter(s):"",""00:00:20""";;;;;
"Columbus, Ohio / Highway Shooting,""https://tvnews.vanderbilt.edu/broadcasts/743034"",""#743034"",""ABC Evening News for 2003-12-02"",""Jennings, Peter"",""Reporter(s):"",""00:00:20""";;;;;
"Columbus, Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/743046"",""#743046"",""CNN Evening News for 2003-12-02"",""Brown, Aaron";" Osborn, Kris"",""Reporter(s):"",""00:02:00""";;;;
"Ohio / Highway Sniper,""https://tvnews.vanderbilt.edu/broadcasts/743076"",""#743076"",""NBC Evening News for 2003-12-02"",""Brokaw, Tom"",""Reporter(s):"",""00:00:30""";;;;;
"Ohio / Highway Sniper,""https://tvnews.vanderbilt.edu/broadcasts/743162"",""#743162"",""CBS Evening News for 2003-12-03"",""Rather, Dan";" Bowers, Cynthia"",""Reporter(s):"",""00:02:30""";;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/743344"",""#743344"",""CNN Evening News for 2003-12-05"",""Brown, Aaron"",""Reporter(s):"",""00:01:10""";;;;;
"Ohio / Highway Sniper,""https://tvnews.vanderbilt.edu/broadcasts/743376"",""#743376"",""CBS Evening News for 2003-12-05"",""Rather, Dan"",""Reporter(s):"",""00:00:30""";;;;;
"Columbus, Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/743358"",""#743358"",""NBC Evening News for 2003-12-06"",""Seigenthaler, John";" Avila, Jim"",""Reporter(s):"",""00:02:20""";;;;
"Headlines Tonight & Tomorrow,""https://tvnews.vanderbilt.edu/broadcasts/743426"",""#743426"",""CNN Evening News for 2003-12-06"",""Lin, Carol"",""Reporter(s):"",""00:00:40""";;;;;
"Ohio / Highway Sniper,""https://tvnews.vanderbilt.edu/broadcasts/743440"",""#743440"",""CNN Evening News for 2003-12-06"",""Lin, Carol";" Savidge, Martin"",""Reporter(s):"",""00:02:10""";;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/743626"",""#743626"",""CNN Evening News for 2003-12-07"",""Lin, Carol"",""Reporter(s):"",""00:00:50""";;;;;
"Columbus, Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/743780"",""#743780"",""ABC Evening News for 2003-12-07"",""Vargas, Elizabeth"",""Reporter(s):"",""00:00:10""";;;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/743460"",""#743460"",""CNN Evening News for 2003-12-08"",""Brown, Aaron"",""Reporter(s):"",""00:01:10""";;;;;
"Washington, DC / Sniper Shootings / Malvo Trial,""https://tvnews.vanderbilt.edu/broadcasts/743676"",""#743676"",""CNN Evening News for 2003-12-10"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:02:20""";;;;
"West Virginia / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/743893"",""#743893"",""CBS Evening News for 2003-12-12"",""Rather, Dan"",""Reporter(s):"",""00:00:20""";;;;;
"West Virginia / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/744078"",""#744078"",""CNN Evening News for 2003-12-13"",""Lin, Carol"",""Reporter(s):"",""00:00:20""";;;;;
"Washington, DC / Sniper Shootings / Malvo Trial,""https://tvnews.vanderbilt.edu/broadcasts/744124"",""#744124"",""CNN Evening News for 2003-12-16"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:03:00""";;;;
"Washington, DC / Sniper Shootings / Malvo Verdict,""https://tvnews.vanderbilt.edu/broadcasts/744257"",""#744257"",""CNN Evening News for 2003-12-18"",""Brown, Aaron";" Meserve, Jeanne"",""Reporter(s):"",""00:02:40""";;;;
"Washington, DC / Sniper Trials / Malvo,""https://tvnews.vanderbilt.edu/broadcasts/744296"",""#744296"",""CBS Evening News for 2003-12-18"",""Rather, Dan";" Attkisson, Sharyl"",""Reporter(s):"",""00:01:50""";;;;
"Washington, DC / Sniper Trials / Malvo,""https://tvnews.vanderbilt.edu/broadcasts/744318"",""#744318"",""NBC Evening News for 2003-12-18"",""Brokaw, Tom";" Francis, Fred"",""Reporter(s):"",""00:02:00""";;;;
"Inside Story (Highway Sniper),""https://tvnews.vanderbilt.edu/broadcasts/744378"",""#744378"",""CBS Evening News for 2003-12-19"",""Rather, Dan";" Bowers, Cynthia"",""Reporter(s):"",""00:02:10""";;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/744930"",""#744930"",""CNN Evening News for 2003-12-21"",""Lin, Carol"",""Reporter(s):"",""00:00:50""";;;;;
"Rap Sheet / Bethel, Herman Interviews,""https://tvnews.vanderbilt.edu/broadcasts/744933"",""#744933"",""CNN Evening News for 2003-12-21"",""Lin, Carol"",""Reporter(s):"",""00:04:50""";;;;;
"Washington, DC / Sniper Shootings / Malvo Trial / Penalty,""https://tvnews.vanderbilt.edu/broadcasts/744624"",""#744624"",""ABC Evening News for 2003-12-23"",""Vargas, Elizabeth";" Cochran, John"",""Reporter(s):"",""00:02:30""";;;;
"Washington, DC / Sniper Shootings / Malvo Trial / Penalty / Cooley Interview,""https://tvnews.vanderbilt.edu/broadcasts/744642"",""#744642"",""CNN Evening News for 2003-12-23"",""Brown, Aaron"; Meserve, Jeanne;" Jeffrey, Aaron Brown,"",""Reporter(s):"",""00:10:20""";;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/762863"",""#762863"",""FNC Evening News for 2004-01-23"",""Smith, Shepard"",""Reporter(s):"",""00:00:20""";;;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/747378"",""#747378"",""CBS Evening News for 2004-01-30"",""Rather, Dan"",""Reporter(s):"",""00:00:20""";;;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/763731"",""#763731"",""FNC Evening News for 2004-01-30"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/747535"",""#747535"",""CNN Evening News for 2004-01-31"",""Lin, Carol"",""Reporter(s):"",""00:01:20""";;;;;
"Ohio / Highway Sniper,""https://tvnews.vanderbilt.edu/broadcasts/764034"",""#764034"",""FNC Evening News for 2004-02-06"",""Folbaum, Rick"",""Reporter(s):"",""00:00:20""";;;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/748137"",""#748137"",""CNN Evening News for 2004-02-08"",""Lin, Carol"",""Reporter(s):"",""00:00:20""";;;;;
"Headlines Tonight & Tomorrow,""https://tvnews.vanderbilt.edu/broadcasts/748147"",""#748147"",""CNN Evening News for 2004-02-08"",""Lin, Carol"",""Reporter(s):"",""00:00:50""";;;;;
"Ohio / Highway Sniper,""https://tvnews.vanderbilt.edu/broadcasts/748284"",""#748284"",""NBC Evening News for 2004-02-08"",""Seigenthaler, John";" Fratangelo, Dawn"",""Reporter(s):"",""00:01:20""";;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/764596"",""#764596"",""FNC Evening News for 2004-02-08"",""Dhue, Laurie"",""Reporter(s):"",""00:00:20""";;;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/747980"",""#747980"",""CNN Evening News for 2004-02-09"",""Woodruff, Judy"",""Reporter(s):"",""00:01:00""";;;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/747999"",""#747999"",""CBS Evening News for 2004-02-09"",""Rather, Dan"",""Reporter(s):"",""00:00:30""";;;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/748022"",""#748022"",""NBC Evening News for 2004-02-09"",""Williams, Brian";" Tibbles, Kevin"",""Reporter(s):"",""00:02:20""";;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/764639"",""#764639"",""FNC Evening News for 2004-02-09"",""Smith, Shepard";" Goldblatt, Jeff"",""Reporter(s):"",""00:02:20""";;;;
"Inside Story (Ohio Highway Shootings),""https://tvnews.vanderbilt.edu/broadcasts/748498"",""#748498"",""CBS Evening News for 2004-02-13"",""Rather, Dan";" Bowers, Cynthia"",""Reporter(s):"",""00:02:30""";;;;
"Ohio / Highway Shooting,""https://tvnews.vanderbilt.edu/broadcasts/748575"",""#748575"",""ABC Evening News for 2004-02-14"",""Moran, Terry"",""Reporter(s):"",""00:00:20""";;;;;
"Ohio / Highway Shooting,""https://tvnews.vanderbilt.edu/broadcasts/748591"",""#748591"",""CBS Evening News for 2004-02-14"",""Mitchell, Russ"",""Reporter(s):"",""00:00:20""";;;;;
"Ohio / Highway Shooting,""https://tvnews.vanderbilt.edu/broadcasts/748608"",""#748608"",""NBC Evening News for 2004-02-14"",""Seigenthaler, John"",""Reporter(s):"",""00:00:20""";;;;;
"Ohio / Highway Shooting,""https://tvnews.vanderbilt.edu/broadcasts/765397"",""#765397"",""FNC Evening News for 2004-02-14"",""Folbaum, Rick"",""Reporter(s):"",""00:00:20""";;;;;
"Ohio / Highway Shooting,""https://tvnews.vanderbilt.edu/broadcasts/765420"",""#765420"",""FNC Evening News for 2004-02-14"",""Folbaum, Rick";" Gomez, Rebecca"",""Reporter(s):"",""00:01:30""";;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/748622"",""#748622"",""ABC Evening News for 2004-02-15"",""Vargas, Elizabeth"",""Reporter(s):"",""00:00:20""";;;;;
"Ohio / Highway Shooting,""https://tvnews.vanderbilt.edu/broadcasts/748645"",""#748645"",""NBC Evening News for 2004-02-15"",""Seigenthaler, John"",""Reporter(s):"",""00:00:20""";;;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/765485"",""#765485"",""FNC Evening News for 2004-02-15"",""Hopkins, Page"",""Reporter(s):"",""00:00:40""";;;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/766151"",""#766151"",""FNC Evening News for 2004-02-16"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Washington, DC / Sniper Case / Muhammad Trial,""https://tvnews.vanderbilt.edu/broadcasts/766949"",""#766949"",""FNC Evening News for 2004-02-20"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Ohio / Highway Shootings,""https://tvnews.vanderbilt.edu/broadcasts/749235"",""#749235"",""ABC Evening News for 2004-02-21"",""Woodruff, Bob";" Pinto, Barbara"",""Reporter(s):"",""00:02:10""";;;;
"Littleton, Colorado / Columbine Shootings,""https://tvnews.vanderbilt.edu/broadcasts/749426"",""#749426"",""ABC Evening News for 2004-02-26"",""Jennings, Peter"",""Reporter(s):"",""00:00:30""";;;;;
"Littleton, Colorado / Columbine Shootings,""https://tvnews.vanderbilt.edu/broadcasts/749443"",""#749443"",""CNN Evening News for 2004-02-26"",""Brown, Aaron";" Mattingly, David"",""Reporter(s):"",""00:03:50""";;;;
"Littleton, Colorado / Columbine Shootings,""https://tvnews.vanderbilt.edu/broadcasts/749499"",""#749499"",""CBS Evening News for 2004-02-26"",""Rather, Dan";" McNamara, Bob"",""Reporter(s):"",""00:02:50""";;;;
"Littleton, Colorado / Columbine Shootings,""https://tvnews.vanderbilt.edu/broadcasts/767846"",""#767846"",""FNC Evening News for 2004-02-26"",""Smith, Shepard";" McKinley, Carol"",""Reporter(s):"",""00:02:40""";;;;
"Washington, DC / Sniper Shootings / Muhammad Sentence,""https://tvnews.vanderbilt.edu/broadcasts/750290"",""#750290"",""ABC Evening News for 2004-03-09"",""Jennings, Peter"",""Reporter(s):"",""00:00:10""";;;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/750306"",""#750306"",""CNN Evening News for 2004-03-09"",""Brown, Aaron"",""Reporter(s):"",""00:01:00""";;;;;
"Washington, DC / Sniper Shootings / Malvo Sentence,""https://tvnews.vanderbilt.edu/broadcasts/750471"",""#750471"",""ABC Evening News for 2004-03-10"",""Jennings, Peter"",""Reporter(s):"",""00:00:20""";;;;;
"National Roundup,""https://tvnews.vanderbilt.edu/broadcasts/750485"",""#750485"",""CNN Evening News for 2004-03-10"",""Cooper, Anderson"",""Reporter(s):"",""00:00:50""";;;;;
